id	corpus_path	manifest_sdr_url	actual_sdr_url	actual_hdr_url
1068	1000-lilith-photos-general/1068_general_glowing-blue-glass-sphere_house-eternal-return-meow-wolf-santa-fe_ip8plus_iso100-f1p8_img-7632_4032x3024.heic	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1000-lilith-photos-general/1068_general_glowing-blue-glass-sphere_house-eternal-return-meow-wolf-santa-fe_ip8plus_iso100-f1p8_img-7632_4032x3024.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1000-lilith-photos-general/1068_general_glowing-blue-glass-sphere_house-eternal-return-meow-wolf-santa-fe_ip8plus_iso100-f1p8_img-7632_3024x4032.sdr.png	
1201	1200-lilith-interiors/1201_interiors_bar-sign-outside-window_shinjuku-2-shinjuku-japan_s23u_iso12-f1p7_20230706-124619_4000x3000.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1200-lilith-interiors/1201_interiors_bar-sign-outside-window_shinjuku-2-shinjuku-japan_s23u_iso12-f1p7_20230706-124619_4000x3000.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1200-lilith-interiors/1201_interiors_bar-sign-outside-window_shinjuku-2-shinjuku-japan_s23u_iso12-f1p7_20230706-124619_3000x4000.sdr.png	
1202	1200-lilith-interiors/1202_interiors_abstract-textured-pattern_seattle-center-seattle_s23u_iso1000-f1p7_20230727-164305_4000x3000.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1200-lilith-interiors/1202_interiors_abstract-textured-pattern_seattle-center-seattle_s23u_iso1000-f1p7_20230727-164305_4000x3000.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1200-lilith-interiors/1202_interiors_abstract-textured-pattern_seattle-center-seattle_s23u_iso1000-f1p7_20230727-164305_3000x4000.sdr.png	
1204	1200-lilith-interiors/1204_interiors_rustic-outdoor-dining-area_s23u_iso125-f2p2_20230915-124518_4000x3000.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1200-lilith-interiors/1204_interiors_rustic-outdoor-dining-area_s23u_iso125-f2p2_20230915-124518_4000x3000.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1200-lilith-interiors/1204_interiors_rustic-outdoor-dining-area_s23u_iso125-f2p2_20230915-124518_3000x4000.sdr.png	
1205	1200-lilith-interiors/1205_interiors_modern-living-room_tulum-mexico_s23u_iso160-f1p7_20230917-114545_4000x3000.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1200-lilith-interiors/1205_interiors_modern-living-room_tulum-mexico_s23u_iso160-f1p7_20230917-114545_4000x3000.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1200-lilith-interiors/1205_interiors_modern-living-room_tulum-mexico_s23u_iso160-f1p7_20230917-114545_3000x4000.sdr.png	
1206	1200-lilith-interiors/1206_interiors_tree-like-sculpture-ceiling_azulik-city-arts-francisco-uh-may_s23u_iso80-f2p2_20230917-143302_4000x3000.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1200-lilith-interiors/1206_interiors_tree-like-sculpture-ceiling_azulik-city-arts-francisco-uh-may_s23u_iso80-f2p2_20230917-143302_4000x3000.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1200-lilith-interiors/1206_interiors_tree-like-sculpture-ceiling_azulik-city-arts-francisco-uh-may_s23u_iso80-f2p2_20230917-143302_3000x4000.sdr.png	
1208	1200-lilith-interiors/1208_interiors_woven-hammock-by-beach_hotel-zentik-project-valladolid_s23u_iso20-f1p7_20230918-110558_4000x3000.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1200-lilith-interiors/1208_interiors_woven-hammock-by-beach_hotel-zentik-project-valladolid_s23u_iso20-f1p7_20230918-110558_4000x3000.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1200-lilith-interiors/1208_interiors_woven-hammock-by-beach_hotel-zentik-project-valladolid_s23u_iso20-f1p7_20230918-110558_3000x4000.sdr.png	
1209	1200-lilith-interiors/1209_interiors_traditional-tiled-roof-building_himeji-castle-himeji_s23u_iso64-f2p2_20231105-153905_4000x3000.heic	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1200-lilith-interiors/1209_interiors_traditional-tiled-roof-building_himeji-castle-himeji_s23u_iso64-f2p2_20231105-153905_4000x3000.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1200-lilith-interiors/1209_interiors_traditional-tiled-roof-building_himeji-castle-himeji_s23u_iso64-f2p2_20231105-153905_3000x4000.sdr.png	
1210	1200-lilith-interiors/1210_interiors_sunlit-living-room_square-du-temple-elie-wiesel-paris_s23u_iso100-f1p7_20240421-153756_4000x3000.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1200-lilith-interiors/1210_interiors_sunlit-living-room_square-du-temple-elie-wiesel-paris_s23u_iso100-f1p7_20240421-153756_4000x3000.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1200-lilith-interiors/1210_interiors_sunlit-living-room_square-du-temple-elie-wiesel-paris_s23u_iso100-f1p7_20240421-153756_3000x4000.sdr.png	
1212	1200-lilith-interiors/1212_interiors_ornate-ceiling-mural_opera-garnier-paris_s23u_iso800-f1p7_20240423-220507_4000x3000.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1200-lilith-interiors/1212_interiors_ornate-ceiling-mural_opera-garnier-paris_s23u_iso800-f1p7_20240423-220507_4000x3000.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1200-lilith-interiors/1212_interiors_ornate-ceiling-mural_opera-garnier-paris_s23u_iso800-f1p7_20240423-220507_3000x4000.sdr.png	
1213	1200-lilith-interiors/1213_interiors_ornate-painted-ceiling_opera-garnier-paris_s23u_iso800-f2p4_20240423-220536_4000x3000.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1200-lilith-interiors/1213_interiors_ornate-painted-ceiling_opera-garnier-paris_s23u_iso800-f2p4_20240423-220536_4000x3000.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1200-lilith-interiors/1213_interiors_ornate-painted-ceiling_opera-garnier-paris_s23u_iso800-f2p4_20240423-220536_3000x4000.sdr.png	
1215	1200-lilith-interiors/1215_interiors_living-room-interior_square-du-temple-elie-wiesel-paris_s23u_iso25-f1p7_20240429-114925_4000x3000.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1200-lilith-interiors/1215_interiors_living-room-interior_square-du-temple-elie-wiesel-paris_s23u_iso25-f1p7_20240429-114925_4000x3000.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1200-lilith-interiors/1215_interiors_living-room-interior_square-du-temple-elie-wiesel-paris_s23u_iso25-f1p7_20240429-114925_3000x4000.sdr.png	
1216	1200-lilith-interiors/1216_interiors_ornate-standing-mirror_square-du-temple-elie-wiesel-paris_s23u_iso200-f1p7_20240429-114934-1_4000x3000.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1200-lilith-interiors/1216_interiors_ornate-standing-mirror_square-du-temple-elie-wiesel-paris_s23u_iso200-f1p7_20240429-114934-1_4000x3000.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1200-lilith-interiors/1216_interiors_ornate-standing-mirror_square-du-temple-elie-wiesel-paris_s23u_iso200-f1p7_20240429-114934-1_3000x4000.sdr.png	
1217	1200-lilith-interiors/1217_interiors_modern-lounge-seating-area_s23u_iso640-f1p7_20240429-231830_4000x3000.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1200-lilith-interiors/1217_interiors_modern-lounge-seating-area_s23u_iso640-f1p7_20240429-231830_4000x3000.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1200-lilith-interiors/1217_interiors_modern-lounge-seating-area_s23u_iso640-f1p7_20240429-231830_3000x4000.sdr.png	
1219	1200-lilith-interiors/1219_interiors_kitchen-dining-area_las-5-calles-valladolid_s23u_iso160-f1p7_20240529-081209_4000x3000.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1200-lilith-interiors/1219_interiors_kitchen-dining-area_las-5-calles-valladolid_s23u_iso160-f1p7_20240529-081209_4000x3000.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1200-lilith-interiors/1219_interiors_kitchen-dining-area_las-5-calles-valladolid_s23u_iso160-f1p7_20240529-081209_3000x4000.sdr.png	
1220	1200-lilith-interiors/1220_interiors_tree-covered-walkway_azulik-city-arts-francisco-uh-may_s23u_iso400-f2p2_20240601-153248_4000x3000.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1200-lilith-interiors/1220_interiors_tree-covered-walkway_azulik-city-arts-francisco-uh-may_s23u_iso400-f2p2_20240601-153248_4000x3000.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1200-lilith-interiors/1220_interiors_tree-covered-walkway_azulik-city-arts-francisco-uh-may_s23u_iso400-f2p2_20240601-153248_3000x4000.sdr.png	
1221	1200-lilith-interiors/1221_interiors_hotel-room-bed_hilton-waikiki-beach-east-honolulu_s23u_iso100-f1p7_20241107-134702_4000x3000.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1200-lilith-interiors/1221_interiors_hotel-room-bed_hilton-waikiki-beach-east-honolulu_s23u_iso100-f1p7_20241107-134702_4000x3000.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1200-lilith-interiors/1221_interiors_hotel-room-bed_hilton-waikiki-beach-east-honolulu_s23u_iso100-f1p7_20241107-134702_3000x4000.sdr.png	
1225	1200-lilith-interiors/1225_interiors_kitchen-appliances-overhead_minamiizu-japan_s23u_iso200-f1p7_20250307-112014_4000x3000.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1200-lilith-interiors/1225_interiors_kitchen-appliances-overhead_minamiizu-japan_s23u_iso200-f1p7_20250307-112014_4000x3000.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1200-lilith-interiors/1225_interiors_kitchen-appliances-overhead_minamiizu-japan_s23u_iso200-f1p7_20250307-112014_3000x4000.sdr.png	
1227	1200-lilith-interiors/1227_interiors_stained-glass-window_casa-batllo-barcelona_zfold7_iso1600-f1p7_20260315-205230_4000x3000.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1200-lilith-interiors/1227_interiors_stained-glass-window_casa-batllo-barcelona_zfold7_iso1600-f1p7_20260315-205230_4000x3000.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1200-lilith-interiors/1227_interiors_stained-glass-window_casa-batllo-barcelona_zfold7_iso1600-f1p7_20260315-205230_3000x4000.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1200-lilith-interiors/1227_interiors_stained-glass-window_casa-batllo-barcelona_zfold7_iso1600-f1p7_20260315-205230_3000x4000.hdr.png
1229	1200-lilith-interiors/1229_interiors_lighted-archway-ceiling_casa-batllo-barcelona_zfold7_iso1250-f1p7_20260315-210321_4000x3000.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1200-lilith-interiors/1229_interiors_lighted-archway-ceiling_casa-batllo-barcelona_zfold7_iso1250-f1p7_20260315-210321_4000x3000.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1200-lilith-interiors/1229_interiors_lighted-archway-ceiling_casa-batllo-barcelona_zfold7_iso1250-f1p7_20260315-210321_3000x4000.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1200-lilith-interiors/1229_interiors_lighted-archway-ceiling_casa-batllo-barcelona_zfold7_iso1250-f1p7_20260315-210321_3000x4000.hdr.png
1230	1200-lilith-interiors/1230_interiors_empty-tiled-pool_casa-batllo-barcelona_zfold7_iso640-f1p7_20260315-210432_4000x3000.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1200-lilith-interiors/1230_interiors_empty-tiled-pool_casa-batllo-barcelona_zfold7_iso640-f1p7_20260315-210432_4000x3000.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1200-lilith-interiors/1230_interiors_empty-tiled-pool_casa-batllo-barcelona_zfold7_iso640-f1p7_20260315-210432_3000x4000.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1200-lilith-interiors/1230_interiors_empty-tiled-pool_casa-batllo-barcelona_zfold7_iso640-f1p7_20260315-210432_3000x4000.hdr.png
1232	1200-lilith-interiors/1232_interiors_stained-glass-windows_sagrada-familia-barcelona_zfold7_iso400-f1p7_20260317-144409_4000x3000.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1200-lilith-interiors/1232_interiors_stained-glass-windows_sagrada-familia-barcelona_zfold7_iso400-f1p7_20260317-144409_4000x3000.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1200-lilith-interiors/1232_interiors_stained-glass-windows_sagrada-familia-barcelona_zfold7_iso400-f1p7_20260317-144409_3000x4000.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1200-lilith-interiors/1232_interiors_stained-glass-windows_sagrada-familia-barcelona_zfold7_iso400-f1p7_20260317-144409_3000x4000.hdr.png
1234	1200-lilith-interiors/1234_interiors_cathedral-ceiling-columns_sagrada-familia-barcelona_zfold7_iso400-f1p7_20260317-154023_4000x3000.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1200-lilith-interiors/1234_interiors_cathedral-ceiling-columns_sagrada-familia-barcelona_zfold7_iso400-f1p7_20260317-154023_4000x3000.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1200-lilith-interiors/1234_interiors_cathedral-ceiling-columns_sagrada-familia-barcelona_zfold7_iso400-f1p7_20260317-154023_3000x4000.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1200-lilith-interiors/1234_interiors_cathedral-ceiling-columns_sagrada-familia-barcelona_zfold7_iso400-f1p7_20260317-154023_3000x4000.hdr.png
1235	1200-lilith-interiors/1235_interiors_floral-wall-mural_casa-vicens-barcelona_zfold7_iso1600-f1p7_20260319-165522_4000x3000.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1200-lilith-interiors/1235_interiors_floral-wall-mural_casa-vicens-barcelona_zfold7_iso1600-f1p7_20260319-165522_4000x3000.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1200-lilith-interiors/1235_interiors_floral-wall-mural_casa-vicens-barcelona_zfold7_iso1600-f1p7_20260319-165522_3000x4000.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1200-lilith-interiors/1235_interiors_floral-wall-mural_casa-vicens-barcelona_zfold7_iso1600-f1p7_20260319-165522_3000x4000.hdr.png
1236	1200-lilith-interiors/1236_interiors_ornate-arched-interior_casa-vicens-barcelona_zfold7_iso400-f2p2_20260319-165702_4000x3000.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1200-lilith-interiors/1236_interiors_ornate-arched-interior_casa-vicens-barcelona_zfold7_iso400-f2p2_20260319-165702_4000x3000.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1200-lilith-interiors/1236_interiors_ornate-arched-interior_casa-vicens-barcelona_zfold7_iso400-f2p2_20260319-165702_3000x4000.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1200-lilith-interiors/1236_interiors_ornate-arched-interior_casa-vicens-barcelona_zfold7_iso400-f2p2_20260319-165702_3000x4000.hdr.png
1237	1200-lilith-interiors/1237_interiors_person-standing-by-window_casa-vicens-barcelona_zfold7_iso800-f2p2_20260319-170017_4000x3000.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1200-lilith-interiors/1237_interiors_person-standing-by-window_casa-vicens-barcelona_zfold7_iso800-f2p2_20260319-170017_4000x3000.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1200-lilith-interiors/1237_interiors_person-standing-by-window_casa-vicens-barcelona_zfold7_iso800-f2p2_20260319-170017_3000x4000.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1200-lilith-interiors/1237_interiors_person-standing-by-window_casa-vicens-barcelona_zfold7_iso800-f2p2_20260319-170017_3000x4000.hdr.png
1238	1200-lilith-interiors/1238_interiors_open-doorway-interior_casa-vicens-barcelona_zfold7_iso250-f2p2_20260319-170237_4000x3000.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1200-lilith-interiors/1238_interiors_open-doorway-interior_casa-vicens-barcelona_zfold7_iso250-f2p2_20260319-170237_4000x3000.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1200-lilith-interiors/1238_interiors_open-doorway-interior_casa-vicens-barcelona_zfold7_iso250-f2p2_20260319-170237_3000x4000.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1200-lilith-interiors/1238_interiors_open-doorway-interior_casa-vicens-barcelona_zfold7_iso250-f2p2_20260319-170237_3000x4000.hdr.png
1240	1200-lilith-interiors/1240_interiors_bathroom-with-bathtub_casa-vicens-barcelona_zfold7_iso1000-f2p2_20260319-170336_4000x3000.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1200-lilith-interiors/1240_interiors_bathroom-with-bathtub_casa-vicens-barcelona_zfold7_iso1000-f2p2_20260319-170336_4000x3000.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1200-lilith-interiors/1240_interiors_bathroom-with-bathtub_casa-vicens-barcelona_zfold7_iso1000-f2p2_20260319-170336_3000x4000.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1200-lilith-interiors/1240_interiors_bathroom-with-bathtub_casa-vicens-barcelona_zfold7_iso1000-f2p2_20260319-170336_3000x4000.hdr.png
1241	1200-lilith-interiors/1241_interiors_living-room-sofa_la-pedrera-barcelona_zfold7_iso1000-f1p7_20260319-183640_4000x3000.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1200-lilith-interiors/1241_interiors_living-room-sofa_la-pedrera-barcelona_zfold7_iso1000-f1p7_20260319-183640_4000x3000.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1200-lilith-interiors/1241_interiors_living-room-sofa_la-pedrera-barcelona_zfold7_iso1000-f1p7_20260319-183640_3000x4000.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1200-lilith-interiors/1241_interiors_living-room-sofa_la-pedrera-barcelona_zfold7_iso1000-f1p7_20260319-183640_3000x4000.hdr.png
1242	1200-lilith-interiors/1242_interiors_storage-room-clutter_la-pedrera-barcelona_zfold7_iso640-f2p2_20260319-183704_4000x3000.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1200-lilith-interiors/1242_interiors_storage-room-clutter_la-pedrera-barcelona_zfold7_iso640-f2p2_20260319-183704_4000x3000.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1200-lilith-interiors/1242_interiors_storage-room-clutter_la-pedrera-barcelona_zfold7_iso640-f2p2_20260319-183704_3000x4000.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1200-lilith-interiors/1242_interiors_storage-room-clutter_la-pedrera-barcelona_zfold7_iso640-f2p2_20260319-183704_3000x4000.hdr.png
1243	1200-lilith-interiors/1243_interiors_vintage-living-room_la-pedrera-barcelona_zfold7_iso400-f2p2_20260319-183921_4000x3000.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1200-lilith-interiors/1243_interiors_vintage-living-room_la-pedrera-barcelona_zfold7_iso400-f2p2_20260319-183921_4000x3000.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1200-lilith-interiors/1243_interiors_vintage-living-room_la-pedrera-barcelona_zfold7_iso400-f2p2_20260319-183921_3000x4000.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1200-lilith-interiors/1243_interiors_vintage-living-room_la-pedrera-barcelona_zfold7_iso400-f2p2_20260319-183921_3000x4000.hdr.png
1244	1200-lilith-interiors/1244_interiors_painted-ceiling-columns_la-pedrera-barcelona_zfold7_iso800-f1p7_20260319-194130_4000x3000.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1200-lilith-interiors/1244_interiors_painted-ceiling-columns_la-pedrera-barcelona_zfold7_iso800-f1p7_20260319-194130_4000x3000.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1200-lilith-interiors/1244_interiors_painted-ceiling-columns_la-pedrera-barcelona_zfold7_iso800-f1p7_20260319-194130_3000x4000.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1200-lilith-interiors/1244_interiors_painted-ceiling-columns_la-pedrera-barcelona_zfold7_iso800-f1p7_20260319-194130_3000x4000.hdr.png
1417	1400-lilith-nature/1417_nature_person-snowboarding-downhill_colorado_s21u_iso50-f2p2_20230129-121215_4000x3000.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1417_nature_person-snowboarding-downhill_colorado_s21u_iso50-f2p2_20230129-121215_4000x3000.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1417_nature_person-snowboarding-downhill_colorado_s21u_iso50-f2p2_20230129-121215_3000x4000.sdr.png	
1418	1400-lilith-nature/1418_nature_pink-flower-bush_colorado_s23u_iso50-f2p4_20230627-154802_4000x3000.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1418_nature_pink-flower-bush_colorado_s23u_iso50-f2p4_20230627-154802_4000x3000.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1418_nature_pink-flower-bush_colorado_s23u_iso50-f2p4_20230627-154802_3000x4000.sdr.png	
1419	1400-lilith-nature/1419_nature_red-flower-leaves_shinjuku-gyoen-national-garden-shinjuku_s23u_iso50-f4p9_20230702-113738_4000x3000.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1419_nature_red-flower-leaves_shinjuku-gyoen-national-garden-shinjuku_s23u_iso50-f4p9_20230702-113738_4000x3000.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1419_nature_red-flower-leaves_shinjuku-gyoen-national-garden-shinjuku_s23u_iso50-f4p9_20230702-113738_3000x4000.sdr.png	
1420	1400-lilith-nature/1420_nature_red-flower-plant_shinjuku-gyoen-national-garden-shinjuku_s23u_iso200-f4p9_20230702-113825_4000x3000.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1420_nature_red-flower-plant_shinjuku-gyoen-national-garden-shinjuku_s23u_iso200-f4p9_20230702-113825_4000x3000.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1420_nature_red-flower-plant_shinjuku-gyoen-national-garden-shinjuku_s23u_iso200-f4p9_20230702-113825_3000x4000.sdr.png	
1421	1400-lilith-nature/1421_nature_potted-orchids-table_shinjuku-gyoen-national-garden-shinjuku_s23u_iso16-f1p7_20230702-114223_4000x3000.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1421_nature_potted-orchids-table_shinjuku-gyoen-national-garden-shinjuku_s23u_iso16-f1p7_20230702-114223_4000x3000.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1421_nature_potted-orchids-table_shinjuku-gyoen-national-garden-shinjuku_s23u_iso16-f1p7_20230702-114223_3000x4000.sdr.png	
1422	1400-lilith-nature/1422_nature_pink-orchid-flowers_s23u_iso125-f4p9_20230704-122020_4000x3000.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1422_nature_pink-orchid-flowers_s23u_iso125-f4p9_20230704-122020_4000x3000.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1422_nature_pink-orchid-flowers_s23u_iso125-f4p9_20230704-122020_3000x4000.sdr.png	
1423	1400-lilith-nature/1423_nature_stone-steps-garden_ninna-temple-kyoto_s23u_iso50-f1p7_20230710-141257_4000x3000.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1423_nature_stone-steps-garden_ninna-temple-kyoto_s23u_iso50-f1p7_20230710-141257_4000x3000.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1423_nature_stone-steps-garden_ninna-temple-kyoto_s23u_iso50-f1p7_20230710-141257_3000x4000.sdr.png	
1424	1400-lilith-nature/1424_nature_orchid-on-tree-bark_fraccionamiento-jardines-de-oriente-valladolid-m_s23u_iso125-f2p4_20230918-110655_4000x3000.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1424_nature_orchid-on-tree-bark_fraccionamiento-jardines-de-oriente-valladolid-m_s23u_iso125-f2p4_20230918-110655_4000x3000.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1424_nature_orchid-on-tree-bark_fraccionamiento-jardines-de-oriente-valladolid-m_s23u_iso125-f2p4_20230918-110655_3000x4000.sdr.png	
1425	1400-lilith-nature/1425_nature_cloudy-sky_fujikawaguchiko-japan_s23u_iso50-f4p9_20231101-072553_4000x3000.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1425_nature_cloudy-sky_fujikawaguchiko-japan_s23u_iso50-f4p9_20231101-072553_4000x3000.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1425_nature_cloudy-sky_fujikawaguchiko-japan_s23u_iso50-f4p9_20231101-072553_3000x4000.sdr.png	
1426	1400-lilith-nature/1426_nature_mountain-over-lake_kawaguchiko-music-forest-fujikawaguchiko_s23u_iso50-f2p4_20231101-103646_4000x3000.jpg	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1426_nature_mountain-over-lake_kawaguchiko-music-forest-fujikawaguchiko_s23u_iso50-f2p4_20231101-103646_4000x3000.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1426_nature_mountain-over-lake_kawaguchiko-music-forest-fujikawaguchiko_s23u_iso50-f2p4_20231101-103646_3000x4000.sdr.png	
1427	1400-lilith-nature/1427_nature_bee-on-pink-flower_monument-inochi-kyoto_s23u_iso64-f4p9_20231107-111746_4000x3000.heic	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1427_nature_bee-on-pink-flower_monument-inochi-kyoto_s23u_iso64-f4p9_20231107-111746_4000x3000.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1427_nature_bee-on-pink-flower_monument-inochi-kyoto_s23u_iso64-f4p9_20231107-111746_3000x4000.sdr.png	
1428	1400-lilith-nature/1428_nature_red-flower-cluster_shimogamo-hangicho-kyoto-japan_s23u_iso50-f4p9_20231107-135711_4000x3000.heic	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1428_nature_red-flower-cluster_shimogamo-hangicho-kyoto-japan_s23u_iso50-f4p9_20231107-135711_4000x3000.sdr.png	https://codec-corpus.r2.imazen.org/imazen-26-png-v3/1400-lilith-nature/1428_nature_red-flower-cluster_shimogamo-hangicho-kyoto-japan_s23u_iso50-f4p9_20231107-135711_3000x4000.sdr.png	
